,id,seccion,agrupacion_ganadora,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE LIBER.AR_perc,FRENTE PATRIOTA FEDERAL_perc,HACEMOS POR NUESTRO PAIS_perc,JUNTOS POR EL CAMBIO_perc,LA LIBERTAD AVANZA_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_perc,MOVIMIENTO LIBRES DEL SUR_perc,POLITICA OBRERA_perc,PRINCIPIOS Y VALORES_perc,PROYECTO JOVEN_perc,UNION DEL CENTRO DEMOCRATICO_perc,UNION POR LA PATRIA_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE LIBER.AR_votos,FRENTE PATRIOTA FEDERAL_votos,HACEMOS POR NUESTRO PAIS_votos,JUNTOS POR EL CAMBIO_votos,LA LIBERTAD AVANZA_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_votos,MOVIMIENTO LIBRES DEL SUR_votos,POLITICA OBRERA_votos,PRINCIPIOS Y VALORES_votos,PROYECTO JOVEN_votos,UNION DEL CENTRO DEMOCRATICO_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos
0,BUENOS AIRES_25 DE MAYO,"25 De Mayo, Buenos Aires",JUNTOS POR EL CAMBIO,1.26,0,0.17,1.36,40.25,26.92,0.23,0.23,0.2,0.17,0.26,0.26,0,0,28.67,253,0,35,272,8076,5401,47,46,41,35,53,53,0,1,5753,70.17,31685,22234,8.93,0.25,0.57,1986,55
1,BUENOS AIRES_9 DE JULIO,"9 De Julio, Buenos Aires",JUNTOS POR EL CAMBIO,1.56,0.32,0.18,1.4,45.36,28.01,0.18,0.26,0.29,0.61,0.14,0.47,0.11,0,21.09,425,88,49,381,12351,7626,48,72,78,167,39,129,31,0,5742,67.96,43235,29384,6.51,0.03,0.8,1914,9
2,BUENOS AIRES_ADOLFO ALSINA,"Adolfo Alsina, Buenos Aires",JUNTOS POR EL CAMBIO,0.76,0,0.16,2.01,44.38,28.05,0.23,0.22,0.23,0.14,0.17,0.37,0,0,23.29,66,0,14,175,3865,2443,20,19,20,12,15,32,0,0,2028,66.23,14489,9596,8.69,0.19,0.36,834,18
3,BUENOS AIRES_ADOLFO GONZALES CHAVES,"Adolfo Gonzales Chaves, Buenos Aires",JUNTOS POR EL CAMBIO,1.15,0.03,0.08,1.8,35.57,25.61,0.16,0.23,0.43,0.07,0.13,0.56,0,0,34.18,70,2,5,110,2171,1563,10,14,26,4,8,34,0,0,2086,66.92,10829,7247,14.27,0.28,1.24,1034,20
4,BUENOS AIRES_ALBERTI,"Alberti, Buenos Aires",JUNTOS POR EL CAMBIO,1.04,0.17,0.14,1.8,39.84,21.91,0.12,0.15,0.21,0.63,0.06,0.8,0.03,0,33.11,69,11,9,119,2639,1451,8,10,14,42,4,53,2,0,2193,74.99,9651,7237,8.46,0.01,0,612,1
5,BUENOS AIRES_ALMIRANTE BROWN,"Almirante Brown, Buenos Aires",UNION POR LA PATRIA,4.68,0.26,0.32,1.32,24.21,26.17,0.54,0.24,0.49,0.57,0.27,1.19,0.33,0.12,39.28,13408,755,929,3768,69329,74951,1548,684,1409,1640,771,3407,935,338,112486,67.97,455266,309453,6.28,0.17,1.01,19440,536
6,BUENOS AIRES_ARRECIFES,"Arrecifes, Buenos Aires",JUNTOS POR EL CAMBIO,1.11,0.13,0.16,1.12,38.91,24.55,0.22,0.14,0.24,0.17,0.1,0.19,0,0,32.96,199,23,29,201,7005,4420,40,25,44,30,18,35,0,0,5935,74.73,25870,19333,6.19,0.18,0.51,1196,34
7,BUENOS AIRES_AVELLANEDA,"Avellaneda, Buenos Aires",UNION POR LA PATRIA,4.09,0.18,0.21,1.11,29.61,21.27,0.44,0.17,0.51,0.29,0.22,1.23,0.25,0.11,40.3,7763,335,403,2113,56226,40389,834,321,976,548,419,2342,475,214,76513,69.01,294097,202967,5.64,0.15,0.66,11447,307
8,BUENOS AIRES_AYACUCHO,"Ayacucho, Buenos Aires",JUNTOS POR EL CAMBIO,1.41,0.01,0.12,1.54,42.74,21.73,0.37,0.34,0.37,0.63,0.1,0.73,0,0.01,29.91,150,1,13,164,4559,2318,39,36,39,67,11,78,0,1,3191,66.43,18397,12221,11.86,0.19,0.67,1449,23
9,BUENOS AIRES_AZUL,"Azul, Buenos Aires",JUNTOS POR EL CAMBIO,1.89,0,0.19,1.83,40.69,27.52,0.29,0.37,0.34,0.16,0.14,0.8,0.01,0,25.79,683,0,67,658,14668,9920,103,133,122,57,49,287,3,1,9297,67.96,58801,39960,8.22,0.15,1.43,3284,58
10,BUENOS AIRES_BAHIA BLANCA,"Bahia Blanca, Buenos Aires",JUNTOS POR EL CAMBIO,3.7,0.01,0.23,1.11,35.9,33.24,0.39,0.29,0.43,0.5,0.4,1.2,0.12,0.01,22.47,5930,10,376,1784,57507,53232,629,457,686,798,637,1923,197,10,35989,69.55,250395,174140,6.37,0.25,1.41,11090,434
11,BUENOS AIRES_BALCARCE,"Balcarce, Buenos Aires",JUNTOS POR EL CAMBIO,1.45,0.04,0.36,0.95,43.56,32.6,0.24,0.29,0.39,0.43,0.12,0.61,0.04,0,18.93,360,9,89,237,10825,8101,60,73,97,107,29,151,10,1,4704,67.04,41045,27517,8.66,0.25,0.78,2382,68
12,BUENOS AIRES_BARADERO,"Baradero, Buenos Aires",UNION POR LA PATRIA,1.75,0.47,0.16,1.48,26.65,25.97,0.27,0.22,0.31,0.54,0.23,0.6,0.07,0.01,41.27,340,92,31,288,5189,5056,53,42,60,105,45,117,14,1,8035,69.39,31008,21515,8.65,0.08,0.78,1861,18
13,BUENOS AIRES_BENITO JUAREZ,"Benito Juarez, Buenos Aires",UNION POR LA PATRIA,1.71,0,0.12,2.08,30.84,23.55,0.26,0.3,0.27,0.16,0.12,0.77,0,0,39.82,162,0,11,197,2921,2231,25,28,26,15,11,73,0,0,3772,64.72,17915,11594,17.33,0.11,0.86,2009,13
14,BUENOS AIRES_BERAZATEGUI,"Berazategui, Buenos Aires",UNION POR LA PATRIA,4.23,0.02,0.24,1.19,24.18,27.77,0.47,0.22,0.48,0.44,0.32,1.38,0.18,0.11,38.75,7512,43,429,2121,42917,49296,837,393,853,779,576,2443,320,200,68787,70.18,273006,191607,6.5,0.15,0.71,12459,288
15,BUENOS AIRES_BERISSO,"Berisso, Buenos Aires",UNION POR LA PATRIA,4.26,0.35,0.33,1.39,29.39,22.5,0.42,0.29,0.53,0.54,0.31,1.26,0.31,0.11,38.01,2195,179,172,715,15138,11587,218,151,272,277,158,647,158,58,19574,69.41,81862,56819,8.65,0.29,0.42,4917,162
16,BUENOS AIRES_BOLIVAR,"Bolivar, Buenos Aires",JUNTOS POR EL CAMBIO,1.57,0,0.16,0.95,43.32,25.78,0.14,0.24,0.32,0.17,0.14,0.37,0,0,26.83,306,0,32,185,8444,5025,28,46,62,34,28,72,0,0,5230,67.6,31233,21112,6.65,0.25,0.78,1403,53
17,BUENOS AIRES_BRAGADO,"Bragado, Buenos Aires",JUNTOS POR EL CAMBIO,1.02,0,0.13,1.75,38.34,25.66,0.19,0.17,0.25,0.18,0.15,0.54,0.08,0,31.53,234,0,29,401,8762,5864,43,39,56,41,35,124,18,1,7206,69.03,37317,25761,10.22,0.28,0.79,2634,71
18,BUENOS AIRES_BRANDSEN,"Brandsen, Buenos Aires",JUNTOS POR EL CAMBIO,1.75,0.47,0.22,1.03,36.04,27.93,0.27,0.28,0.44,0.49,0.14,1.4,0.09,0.22,29.22,308,82,39,182,6338,4912,47,50,77,87,25,247,15,39,5139,72.48,26400,19134,7.07,0.03,0.99,1352,5
19,BUENOS AIRES_CAMPANA,"Campana, Buenos Aires",JUNTOS POR EL CAMBIO,2.87,0.25,0.15,0.68,41.9,25.21,0.29,0.09,0.34,0.48,0.21,0.74,0.3,0.16,26.33,1609,138,86,383,23470,14123,162,50,188,269,117,415,168,91,14751,70.63,86616,61179,7.46,0.2,0.77,4562,124
20,BUENOS AIRES_CAPITAN SARMIENTO,"Capitan Sarmiento, Buenos Aires",JUNTOS POR EL CAMBIO,0.96,0.37,0.14,1.76,42.05,30.66,0.19,0.33,0.2,0.24,0.11,0.5,0,0,22.5,88,34,13,162,3863,2816,17,30,18,22,10,46,0,0,2067,72.82,13574,9885,6.42,0.04,0.61,635,4
21,BUENOS AIRES_CARLOS CASARES,"Carlos Casares, Buenos Aires",JUNTOS POR EL CAMBIO,1.37,0.35,0.13,1.91,35.63,31.31,0.16,0.27,0.21,0.54,0.08,0.44,0.09,0.02,27.51,158,40,15,221,4114,3615,18,31,24,62,9,51,10,2,3176,63.11,20096,12683,8.54,0.18,0.24,1083,23
22,BUENOS AIRES_CARLOS TEJEDOR,"Carlos Tejedor, Buenos Aires",UNION POR LA PATRIA,1.35,0.1,0.06,0.99,39.18,14.61,0.08,0.06,0.23,0.94,0.08,0.61,0,0,41.72,96,7,4,70,2783,1038,6,4,16,67,6,43,0,0,2964,77.2,10175,7855,9.33,0.09,0.14,733,7
23,BUENOS AIRES_CARMEN DE ARECO,"Carmen De Areco, Buenos Aires",JUNTOS POR EL CAMBIO,0.79,0.11,0.09,1.16,37.62,27.04,0.05,0.09,0.16,0.66,0.02,0.2,0,0,32.02,73,10,8,108,3496,2513,5,8,15,61,2,19,0,0,2976,74.89,13815,10346,9.65,0.26,0.26,998,27
24,BUENOS AIRES_CASTELLI,"Castelli, Buenos Aires",UNION POR LA PATRIA,0.94,0,0.04,0.78,37.88,21.43,0.02,0.09,0.16,0.09,0,0.09,0.05,0,38.44,53,0,2,44,2142,1212,1,5,9,5,0,5,3,0,2174,77.34,7935,6137,6.34,0.75,0.77,389,46
25,BUENOS AIRES_CAÑUELAS,"Cañuelas, Buenos Aires",UNION POR LA PATRIA,3.18,0.21,0.33,0.98,28.17,28.84,0.29,0.18,0.37,0.23,0.19,1.12,0.19,0.22,35.49,1022,67,105,316,9048,9265,93,58,119,75,62,360,60,71,11400,66.8,51198,34198,5.18,0.27,0.63,1772,91
26,BUENOS AIRES_CHACABUCO,"Chacabuco, Buenos Aires",UNION POR LA PATRIA,1.6,0.23,0.12,1.72,31.95,26.14,0.53,0.21,0.27,0.15,0.11,0.82,0.03,0,36.12,468,67,36,503,9350,7650,156,62,78,43,33,241,8,0,10571,73.24,43166,31615,6.39,0.15,0.89,2020,48
27,BUENOS AIRES_CHASCOMUS,"Chascomus, Buenos Aires",JUNTOS POR EL CAMBIO,2.05,0.03,0.14,1.47,40.86,27.21,0.15,0.25,0.31,0.8,0.11,0.68,0.06,0.01,25.87,434,7,30,311,8666,5771,31,53,66,170,24,144,13,2,5486,68.15,35272,24037,11.3,0.15,0.32,2716,35
28,BUENOS AIRES_CHIVILCOY,"Chivilcoy, Buenos Aires",JUNTOS POR EL CAMBIO,1.89,0.21,0.1,12.56,29.11,26.02,0.18,0.2,0.27,0.52,0.12,1.34,0,0,27.47,709,77,39,4711,10919,9759,68,75,103,196,44,501,0,0,10304,70.48,60352,42534,11.11,0.17,0.54,4726,74
29,BUENOS AIRES_COLON,"Colon, Buenos Aires",UNION POR LA PATRIA,1.43,0.22,0.14,3.26,30.49,23.43,0.12,0.11,0.19,0.34,0.1,0.7,0.01,0,39.47,204,31,20,464,4342,3337,17,16,27,49,14,100,1,0,5621,70.53,22183,15646,8.09,0.29,0.58,1266,46
30,BUENOS AIRES_CORONEL DE MARINA LEONARDO ROSALES,"Coronel De Marina Leonardo Rosales, Buenos Aires",LA LIBERTAD AVANZA,1.64,0,0.18,1.31,38.18,39.72,0.35,0.31,0.31,0.61,0.19,0.97,0.43,0,15.8,544,1,60,436,12695,13206,115,104,102,203,64,323,142,1,5254,70.65,50558,35718,5.94,0.08,0.89,2121,28
31,BUENOS AIRES_CORONEL DORREGO,"Coronel Dorrego, Buenos Aires",JUNTOS POR EL CAMBIO,0.98,0,0.18,1.39,40.39,26.06,0.23,0.31,0.27,1.15,0.15,0.43,0,0,28.47,86,0,16,122,3556,2295,20,27,24,101,13,38,0,0,2507,70.92,13899,9857,9.81,0.32,0.54,967,32
32,BUENOS AIRES_CORONEL PRINGLES,"Coronel Pringles, Buenos Aires",JUNTOS POR EL CAMBIO,2.45,0.01,0.21,0.76,42.56,32.05,0.15,0.38,0.31,0.26,0.1,0.37,0.02,0.01,20.37,305,1,26,95,5299,3990,19,47,39,32,13,46,2,1,2536,67.91,20534,13944,9.76,0.21,0.74,1361,29
33,BUENOS AIRES_CORONEL SUAREZ,"Coronel Suarez, Buenos Aires",JUNTOS POR EL CAMBIO,2.84,0.01,0.21,2.19,36.68,31.79,0.28,0.49,0.37,0.3,0.26,0.6,0.02,0,23.96,610,3,46,470,7885,6833,60,106,80,64,56,129,5,0,5150,68.02,35027,23825,8.07,0.25,1.45,1922,60
34,BUENOS AIRES_DAIREAUX,"Daireaux, Buenos Aires",JUNTOS POR EL CAMBIO,0.74,0,0.08,0.7,43.49,21.38,0.13,0.18,0.32,0.1,0.1,0.34,0,0,32.43,69,0,7,65,4039,1986,12,17,30,9,9,32,0,0,3012,68.28,15218,10391,9.78,0.21,0.64,1016,22
35,BUENOS AIRES_DOLORES,"Dolores, Buenos Aires",JUNTOS POR EL CAMBIO,0.84,0,0.1,0.87,42.81,29.52,0.08,0.11,0.2,0.13,0.04,0.4,0.05,0,24.84,139,0,17,144,7088,4887,13,19,33,21,7,67,8,0,4112,72.07,25507,18383,9.07,0.14,0.73,1668,26
36,BUENOS AIRES_ENSENADA,"Ensenada, Buenos Aires",UNION POR LA PATRIA,4.29,0.26,0.18,0.93,22.07,22.56,0.43,0.14,0.47,0.5,0.21,1.43,0.14,0.22,46.17,1573,94,65,341,8094,8275,159,53,174,182,77,523,53,82,16935,68.61,58068,39841,7.2,0.37,0.36,2868,148
37,BUENOS AIRES_ESCOBAR,"Escobar, Buenos Aires",UNION POR LA PATRIA,3.19,0.52,0.25,0.94,25.71,31.13,0.37,0.22,0.34,0.47,0.21,0.67,0.34,0.19,35.43,3867,633,306,1145,31156,37724,445,268,418,571,255,814,412,231,42929,66.96,196562,131623,7.07,0.24,0.63,9309,317
38,BUENOS AIRES_ESTEBAN ECHEVERRIA,"Esteban Echeverria, Buenos Aires",UNION POR LA PATRIA,4.15,0.17,0.37,1.29,25.19,30.29,0.45,0.33,0.47,0.72,0.29,1.03,0.24,0.12,34.9,6365,259,568,1974,38626,46445,688,500,717,1111,437,1583,365,186,53508,68.93,239202,164879,5.84,0.18,0.98,9625,304
39,BUENOS AIRES_EXALTACION DE LA CRUZ,"Exaltacion De La Cruz, Buenos Aires",JUNTOS POR EL CAMBIO,2.03,0.5,0.16,1.32,34.59,29.46,0.25,0.23,0.26,0.2,0.28,0.8,0,0,29.91,422,103,33,275,7190,6124,52,48,55,41,59,166,0,0,6217,69.82,32393,22616,6.69,0.57,0.84,1513,128
40,BUENOS AIRES_EZEIZA,"Ezeiza, Buenos Aires",UNION POR LA PATRIA,3.33,0.15,0.4,0.79,22.17,32.09,0.36,0.26,0.42,0.49,0.31,0.87,0.11,0.21,38.04,2895,127,348,690,19286,27915,314,224,369,427,272,757,92,179,33082,66.81,142812,95419,8.23,0.08,0.54,7852,79
41,BUENOS AIRES_FLORENCIO VARELA,"Florencio Varela, Buenos Aires",UNION POR LA PATRIA,4.33,0.43,0.34,1.1,18.38,27.72,0.48,0.09,0.5,0.61,0.3,1.22,0.4,0.16,43.93,8672,863,688,2192,36778,55458,969,177,993,1229,610,2437,798,321,87894,64.96,335077,217666,7.34,0.18,0.56,15980,384
42,BUENOS AIRES_FLORENTINO AMEGHINO,"Florentino Ameghino, Buenos Aires",JUNTOS POR EL CAMBIO,0.81,0.42,0.08,0.68,43.85,17.34,0.06,0.25,0.19,0.19,0.06,0.17,0.87,0,35.05,43,22,4,36,2317,916,3,13,10,10,3,9,46,0,1852,69.77,8134,5675,5.83,0.19,0.86,331,11
43,BUENOS AIRES_GENERAL ALVARADO,"General Alvarado, Buenos Aires",JUNTOS POR EL CAMBIO,1.95,0.01,0.14,0.63,38.86,26.35,0.23,0.22,0.43,0.5,0.17,0.75,0.11,0,29.63,477,3,33,154,9486,6432,56,53,106,122,41,184,27,1,7233,68.08,38617,26291,6.2,0.21,0.76,1629,55
44,BUENOS AIRES_GENERAL ALVEAR,"General Alvear, Buenos Aires",JUNTOS POR EL CAMBIO,0.73,0,0.11,0.54,50.18,23.26,0.13,0.14,0.2,0.07,0.07,0.5,0,0,24.08,41,0,6,30,2805,1300,7,8,11,4,4,28,0,0,1346,68.83,8966,6171,9.22,0.16,0.03,569,10
45,BUENOS AIRES_GENERAL ARENALES,"General Arenales, Buenos Aires",JUNTOS POR EL CAMBIO,0.6,0.25,0.07,1.46,46.41,28.66,0.11,0.21,0.2,0.34,0.06,0.74,0.02,0,20.86,58,24,7,141,4489,2772,11,20,19,33,6,72,2,0,2018,68.54,15304,10489,7.28,0.17,0.33,764,18
46,BUENOS AIRES_GENERAL BELGRANO,"General Belgrano, Buenos Aires",JUNTOS POR EL CAMBIO,1.21,0,0.14,1.28,44.91,21.77,0.19,0.14,0.16,0.47,0.12,0.62,0.05,0,28.93,135,0,16,143,5012,2429,21,16,18,53,13,69,6,0,3229,73.06,16766,12250,8.54,0.16,0.2,1046,20
47,BUENOS AIRES_GENERAL GUIDO,"General Guido, Buenos Aires",JUNTOS POR EL CAMBIO,0.68,0.06,0.06,2.65,48.31,13.06,0.11,0.17,0,0.17,0,0.23,0,0,34.52,12,1,1,47,858,232,2,3,0,3,0,4,0,0,613,70.33,2895,2036,10.56,1.92,0.29,215,39
48,BUENOS AIRES_GENERAL JUAN MADARIAGA,"General Juan Madariaga, Buenos Aires",JUNTOS POR EL CAMBIO,2.55,0,0.14,1.53,37.3,29.94,0.27,0.16,0.28,1.04,0.12,0.42,0.06,0,26.18,265,0,15,159,3873,3108,28,17,29,108,12,44,6,0,2718,64.8,19383,12561,16.27,0.92,0.15,2044,116
49,BUENOS AIRES_GENERAL LA MADRID,"General La Madrid, Buenos Aires",JUNTOS POR EL CAMBIO,0.79,0.04,0.04,0.54,43.77,24.19,0.09,0.33,0.26,0.05,0.09,0.39,0,0.02,29.41,45,2,2,31,2499,1381,5,19,15,3,5,22,0,1,1679,67.21,9803,6589,11.11,0.56,1.68,732,37
50,BUENOS AIRES_GENERAL LAS HERAS,"General Las Heras, Buenos Aires",JUNTOS POR EL CAMBIO,2.19,0.18,0.08,1.13,37.48,25.08,0.08,0.15,0.25,0.09,0.17,0.8,0.32,0.07,31.93,208,17,8,108,3568,2387,8,14,24,9,16,76,30,7,3039,72.17,14192,10242,6.25,0.03,0.78,640,3
51,BUENOS AIRES_GENERAL LAVALLE,"General Lavalle, Buenos Aires",JUNTOS POR EL CAMBIO,0.66,0,0.13,0.47,47.09,22.02,0.13,0.13,0.22,0.16,0.09,0.22,0.03,0,28.66,21,0,4,15,1495,699,4,4,7,5,3,7,1,0,910,66.49,5157,3429,6.45,0.17,0.79,221,6
52,BUENOS AIRES_GENERAL PAZ,"General Paz, Buenos Aires",UNION POR LA PATRIA,0.93,0,0.09,0.62,35.05,24.79,0.09,0.21,0.21,0.63,0.07,0.41,0.09,0,36.82,75,0,7,50,2825,1998,7,17,17,51,6,33,7,0,2968,74.84,11652,8720,7.17,0,0.39,625,0
53,BUENOS AIRES_GENERAL PINTO,"General Pinto, Buenos Aires",JUNTOS POR EL CAMBIO,1.39,0.01,0.56,0.83,43.2,22.42,0.19,0.19,0.32,0.21,0.12,0.25,0.09,0.01,30.21,95,1,38,57,2950,1531,13,13,22,14,8,17,6,1,2063,72.89,10221,7450,7.73,0.01,0.59,576,1
54,BUENOS AIRES_GENERAL PUEYRREDON,"General Pueyrredon, Buenos Aires",JUNTOS POR EL CAMBIO,3.28,0.06,0.18,1.13,36.32,28.32,0.42,0.21,0.42,0.75,0.21,0.82,0.02,0.01,27.85,11214,199,620,3847,124171,96843,1447,721,1440,2562,722,2801,56,43,95230,64.92,569437,369656,5.93,0.14,1.43,21927,517
55,BUENOS AIRES_GENERAL RODRIGUEZ,"General Rodriguez, Buenos Aires",UNION POR LA PATRIA,2.79,0.4,0.25,0.41,27.83,28.4,0.38,0.14,0.34,0.5,0.21,0.78,0.37,0.19,37.02,1475,213,130,215,14709,15007,199,74,181,262,111,413,193,99,19563,62.82,92431,58064,8.19,0.16,0.64,4755,95
56,BUENOS AIRES_GENERAL SAN MARTIN,"General San Martin, Buenos Aires",UNION POR LA PATRIA,3.78,0.18,0.22,1.05,30.18,25.02,0.43,0.01,0.54,0.59,0.26,1.1,0.17,0.09,36.37,8304,405,474,2311,66338,55002,952,20,1180,1304,569,2426,384,194,79949,66.39,351756,233536,4.78,0.13,0.97,11155,308
57,BUENOS AIRES_GENERAL VIAMONTE,"General Viamonte, Buenos Aires",JUNTOS POR EL CAMBIO,0.72,0.23,0.11,0.99,40.64,25.32,0.12,0.14,0.24,0.11,0.04,1.16,0.06,0.06,30.07,76,24,12,105,4306,2683,13,15,25,12,4,123,6,6,3186,72.47,15858,11492,7.21,0.01,0.57,829,1
58,BUENOS AIRES_GENERAL VILLEGAS,"General Villegas, Buenos Aires",JUNTOS POR EL CAMBIO,0.56,0.27,0.2,3.64,43.32,31.63,0.07,0.13,0.16,0.13,0.04,0.48,0.07,0,19.3,89,43,31,576,6850,5001,11,21,25,20,6,76,11,0,3051,69.97,25523,17859,10.62,0.22,0.63,1897,39
59,BUENOS AIRES_GUAMINI,"Guamini, Buenos Aires",JUNTOS POR EL CAMBIO,0.79,0,0.03,1.69,40.09,26.14,0.16,0.26,0.24,0.11,0.06,0.37,0,0,30.04,49,0,2,105,2489,1623,10,16,15,7,4,23,0,0,1865,68.22,10090,6883,9.3,0.28,0.23,640,19
60,BUENOS AIRES_HIPOLITO YRIGOYEN,"Hipolito Yrigoyen, Buenos Aires",JUNTOS POR EL CAMBIO,0.83,0.39,0.16,1.22,40,25.84,0.14,0.22,0.12,0.1,0.14,0.49,0.1,0.04,30.2,41,19,8,60,1972,1274,7,11,6,5,7,24,5,2,1489,65.78,8249,5426,8.29,0.15,0.7,450,8
61,BUENOS AIRES_HURLINGHAM,"Hurlingham, Buenos Aires",UNION POR LA PATRIA,3.57,0.15,0.19,0.92,27.79,23.78,0.35,0.05,0.45,0.5,0.37,1.02,0.23,0.13,40.48,3585,152,196,921,27947,23914,356,55,455,506,368,1027,227,133,40707,67.93,158050,107357,5.2,0.19,0.95,5581,209
62,BUENOS AIRES_ITUZAINGO,"Ituzaingo, Buenos Aires",UNION POR LA PATRIA,4.52,0.13,0.29,1.28,32.29,23.76,0.51,0.12,0.47,0.44,0.31,1.28,0.27,0.12,34.23,4498,129,289,1270,32133,23645,510,116,469,438,305,1269,270,115,34068,70.94,147918,104937,4.33,0.14,0.69,4546,145
63,BUENOS AIRES_JOSE C. PAZ,"Jose C. Paz, Buenos Aires",UNION POR LA PATRIA,4.64,0.29,0.35,1.01,20.1,29.47,0.57,0.32,0.51,0.5,0.28,0.83,0.49,0.19,40.45,6143,382,467,1344,26631,39038,751,420,675,663,370,1094,649,252,53585,62.7,229719,144035,7.01,0.15,0.88,10095,215
64,BUENOS AIRES_JUNIN,"Junin, Buenos Aires",JUNTOS POR EL CAMBIO,1.68,0.02,0.2,2.26,38.08,27.5,0.31,0.24,0.42,0.33,0.27,1.32,0.09,0,27.27,894,11,109,1206,20282,14647,164,128,223,178,143,702,50,1,14525,69.25,82075,56833,5.29,0.02,0.96,3008,14
65,BUENOS AIRES_LA COSTA,"La Costa, Buenos Aires",JUNTOS POR EL CAMBIO,2.48,0,0.17,1.47,34.59,27.81,0.32,0.22,0.32,0.4,0.23,0.72,0.09,0,31.17,1124,2,76,668,15676,12605,145,101,144,183,103,327,39,0,14126,63.08,79289,50016,8.17,0.35,0.88,4085,174
66,BUENOS AIRES_LA MATANZA,"La Matanza, Buenos Aires",UNION POR LA PATRIA,5.04,0.17,0.37,0.91,22.51,25.14,0.39,0.17,0.48,0.54,0.28,1.11,0.3,0.07,42.54,32255,1063,2385,5840,144149,161020,2488,1112,3043,3434,1804,7130,1906,418,272435,66.76,1044852,697568,7.17,0.16,0.86,49990,1125
67,BUENOS AIRES_LA PLATA,"La Plata, Buenos Aires",JUNTOS POR EL CAMBIO,4.39,0.24,0.23,1.07,37.81,20.88,0.46,0.17,0.48,0.38,0.18,0.89,0.23,0.1,32.48,15982,871,821,3895,137528,75963,1678,606,1760,1381,663,3255,847,379,118141,68.19,566757,386486,4.84,0.12,0.91,18700,481
68,BUENOS AIRES_LANUS,"Lanus, Buenos Aires",UNION POR LA PATRIA,4.33,0.18,0.18,1,32.2,21.56,0.47,0.07,0.51,0.47,0.26,1.12,0.27,0.08,37.29,10612,451,447,2448,78993,52895,1148,175,1258,1162,638,2740,663,201,91482,69.03,376863,260138,4.76,0.18,0.76,12373,476
69,BUENOS AIRES_LAPRIDA,"Laprida, Buenos Aires",UNION POR LA PATRIA,0.64,0,0.1,0.75,36.7,21.34,0.03,0.19,0.18,0.18,0.05,1.08,0,0,38.77,40,0,6,47,2305,1340,2,12,11,11,3,68,0,0,2435,68.61,9880,6779,6.64,0.1,0.62,450,7
70,BUENOS AIRES_LAS FLORES,"Las Flores, Buenos Aires",JUNTOS POR EL CAMBIO,1.19,0.08,0.16,1.43,35.51,27.64,0.21,0.29,0.45,0.14,0.12,0.48,0,0.01,32.29,156,10,21,188,4670,3635,28,38,59,19,16,63,0,1,4246,65.6,22408,14699,9.81,0.18,0.54,1442,27
71,BUENOS AIRES_LEANDRO N. ALEM,"Leandro N. Alem, Buenos Aires",UNION POR LA PATRIA,0.79,0.02,0.14,1.22,35.15,24.33,0.12,0.28,0.3,0.16,0.07,0.38,0.07,0.02,36.96,79,2,14,123,3533,2446,12,28,30,16,7,38,7,2,3715,73.51,15112,11109,8.98,0.1,0.43,998,11
72,BUENOS AIRES_LEZAMA,"Lezama, Buenos Aires",JUNTOS POR EL CAMBIO,1.1,0,0.29,1.16,44.21,25.62,0.1,0.13,0.32,0.16,0.03,0.32,0,0,26.56,34,0,9,36,1370,794,3,4,10,5,1,10,0,0,823,68.6,4962,3404,8.58,0.09,0.29,292,3
73,BUENOS AIRES_LINCOLN,"Lincoln, Buenos Aires",JUNTOS POR EL CAMBIO,1.23,0.25,0.19,2.14,40.83,25.16,0.17,0.14,0.21,0.23,0.12,0.62,0.05,0,28.65,297,60,46,514,9819,6051,40,34,50,56,30,149,13,1,6889,68.57,38450,26365,8.01,0.17,0.6,2113,44
74,BUENOS AIRES_LOBERIA,"Loberia, Buenos Aires",JUNTOS POR EL CAMBIO,0.84,0,0.06,1.09,40.86,23.8,0.19,0.26,0.25,0.1,0.07,0.4,0.06,0,32.03,73,0,5,95,3571,2080,17,23,22,9,6,35,5,0,2799,66.11,14902,9851,9.81,0.27,1.2,966,27
75,BUENOS AIRES_LOBOS,"Lobos, Buenos Aires",JUNTOS POR EL CAMBIO,1.5,0.28,0.11,1.36,43.11,26.37,0.15,0.11,0.32,0.48,0.08,0.61,0.2,0.09,25.23,330,61,25,300,9475,5797,33,24,70,106,18,133,43,20,5546,72.7,32988,23982,8.04,0.03,0.28,1927,7
